,XAU_Returns,DXY_Returns,SPX_Returns,US10Y_Diff,VIX_Diff,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,Target_Next_Day_Gold,Regime
2012-08-14,-0.0134710009229579,-0.0008482998157702,-0.0013808814209347,-0.0290000399999998,0.1099999999999994,1597.83,1610.0,1616.33,1591.5,0.0032304149211268,1
2012-08-15,0.0032304149211268,0.0019621148681454,0.0011390090430037,0.0670000299999999,-0.2199999999999988,1603.0,1598.9,1606.42,1590.24,0.0068386962203411,0
2012-08-16,0.0068386962203411,-0.0034908703223979,0.0070754343324954,0.0839999899999999,-0.3400000000000016,1614.0,1603.0,1618.85,1601.0,0.0009289364346588,1
2012-08-17,0.0009289364346588,0.0028977971573087,0.0018703665370596,0.0180000099999999,-0.8399999999999999,1615.5,1614.4,1620.45,1612.05,0.0137398998636319,0
2012-08-21,0.0137398998636319,-0.0083767959120934,-0.0035248488636399,-0.0250000999999999,1.5700000000000005,1637.85,1619.75,1641.31,1618.4,0.0062993772010983,1
2012-08-22,0.0062993772010983,-0.0051532309421478,0.0002264156293058,-0.00799989,0.0899999999999998,1648.2,1637.8,1655.9,1634.85,0.012840397054426,1
2012-08-23,0.012840397054426,-0.0015597657373315,-0.0081049751636543,-0.1069999999999999,0.8500000000000014,1669.5,1648.4,1674.88,1648.4,0.0002395639946776,1
2012-08-24,0.0002395639946776,0.0028720133639965,0.0064339535401051,-0.0200001,-0.7800000000000011,1669.9,1669.13,1673.75,1662.71,-0.0026984095766677,0
2012-08-28,-0.0026984095766677,-0.0027368192680852,-0.0012976746501802,-0.0229999999999999,1.310010000000002,1665.4,1663.35,1672.36,1657.2,-0.0060830735355992,0
2012-08-29,-0.0060830735355992,0.0021974118675771,0.0008440345349446,-0.0149999899999999,0.5699899999999971,1655.3,1665.6,1669.92,1652.59,0.0,0
2012-08-30,0.0,0.0017397701031257,-0.0078364226971658,0.0149999899999999,0.7699999999999996,1655.3,1656.1,1664.13,1651.3,0.0215743270820021,0
2012-08-31,0.0215743270820021,-0.0059300721971389,0.0050604870542372,-0.02399993,-0.3599999999999994,1691.4,1655.25,1692.92,1646.55,0.0012112798207581,2
2012-09-05,0.0012112798207581,0.0003324242995836,-0.0022348604685521,-0.0540000199999999,0.2700100000000027,1693.45,1695.4,1695.95,1687.53,0.0043896545511661,0
2012-09-06,0.0043896545511661,-0.0024033288412856,0.0202294982714129,0.02199996,-2.140010000000002,1700.9,1693.0,1714.1,1691.3,0.0200804116393432,1
2012-09-07,0.0200804116393432,-0.0097711761224736,0.0040417610177212,0.0800000399999998,-1.2199999999999989,1735.4,1701.5,1742.14,1688.9,-0.0024751131195993,2
2012-09-11,-0.0024751131195993,-0.0049341486285342,-0.0030367638643737,-0.02199996,2.03,1731.11,1725.6,1738.18,1724.9,-0.0002946520671517,0
2012-09-12,-0.0002946520671517,-0.0015038162163318,0.0020905056879527,0.0460000100000002,-0.6099999999999994,1730.6,1732.0,1747.17,1725.63,0.020701831549733,1
2012-09-13,0.020701831549733,-0.0059748981201228,0.0161782196302145,0.05799997,-1.75,1766.8,1730.7,1772.8,1716.7,0.0015835316056442,2
2012-09-14,0.0015835316056442,-0.0052495550922609,0.0039511152790704,-0.03700006,0.4599999999999991,1769.6,1766.8,1777.82,1765.82,0.0007061249569624,0
2012-09-18,0.0007061249569624,0.0050855286205441,-0.0044101278620189,0.1220000899999997,-0.33,1770.85,1761.55,1773.35,1752.6,-0.0006496166078387,1
2012-09-19,-0.0006496166078387,-0.00245098161914,0.0011847815190321,-0.0310000099999998,-0.2999999999999989,1769.7,1770.9,1779.33,1762.47,-0.0013570824813879,0
2012-09-20,-0.0013570824813879,0.0044930849381556,-0.0005408532605288,-0.03799999,0.1899999999999995,1767.3,1769.9,1772.27,1756.15,0.0027687544174507,0
2012-09-21,0.0027687544174507,-0.0010457418474842,-7.533188836628922e-05,-0.0090000599999999,-0.0899999999999998,1772.2,1767.2,1787.4,1766.4,-0.0068510870132782,1
2012-09-25,-0.0068510870132782,0.002819740035466,-0.0127924990579901,-0.04999996,1.4499999999999993,1760.1,1763.55,1774.96,1758.7,-0.0040420196786893,0
2012-09-26,-0.0040420196786893,0.0041772045912889,-0.0057532394483594,-0.0440000299999998,1.379999999999999,1753.0,1760.2,1765.5,1736.85,0.0135979432334169,1
2012-09-27,0.0135979432334169,-0.00422748743228,0.0096026733646948,-0.06200003,-1.9699999999999989,1777.0,1753.75,1780.4,1750.9,-0.0029870115482596,1
2012-09-28,-0.0029870115482596,0.0048531913696005,-0.0044878218697084,0.04700005,0.8900000000000006,1771.7,1776.95,1783.24,1767.5,0.0012127880094925,0
2012-10-02,0.0012127880094925,-0.002392300691922,0.0035199348986454,-0.03799999,-0.0199999999999995,1773.85,1776.93,1784.35,1770.93,0.002010549016316,0
2012-10-03,0.002010549016316,0.0027675352179007,0.003617864023352,0.0019999700000001,-0.2800000000000011,1777.42,1773.75,1781.78,1770.8,0.0069410071165575,0
2012-10-04,0.0069410071165575,-0.0076827855017247,0.0071487982954376,-0.0039999400000001,-0.879999999999999,1789.8,1777.47,1795.16,1777.47,-0.0053219923379408,0
2012-10-05,-0.0053219923379408,-0.0002016510183907,-0.0003216611430279,0.0569999199999999,-0.2200000000000006,1780.3,1790.15,1795.9,1773.2,-0.0102188609781875,1
2012-10-10,-0.0102188609781875,0.0072839936754909,-0.0196101656855854,0.0400000799999999,1.9599899999999997,1762.2,1764.35,1768.19,1757.22,0.0028163685219409,0
2012-10-11,0.0028163685219409,-0.0017784239339022,0.0001954351929163,-0.0330001099999999,-0.6999899999999997,1767.17,1762.9,1774.75,1758.3,-0.0077656063743375,0
2012-10-12,-0.0077656063743375,-0.0013547248092411,-0.0029705448850503,-0.0119999699999999,0.5500000000000007,1753.5,1767.35,1773.3,1752.5,-0.0031987232391919,1
2012-10-16,-0.0031987232391919,-0.0032941087924561,0.0182629724397427,0.0,-0.92,1747.9,1735.6,1748.23,1734.6,0.0005147710812333,0
2012-10-17,0.0005147710812333,-0.0049109749567836,0.0041086129344168,0.0540000199999999,-0.1500000000000003,1748.8,1747.32,1753.5,1743.06,-0.0044874092787117,0
2012-10-18,-0.0044874092787117,0.0044323011260632,-0.0024466730272574,0.1000000300000001,-0.0400000000000009,1740.97,1748.75,1752.16,1738.37,-0.0114788078676272,0
2012-10-19,-0.0114788078676272,0.003195212419787,-0.0167101271700616,0.0089999399999998,2.03,1721.1,1740.98,1743.34,1716.46,-0.008958724580402,1
2012-10-23,-0.008958724580402,0.0044487125132029,-0.0141097798095383,-0.0159999099999998,1.7699999999999996,1705.75,1727.55,1730.1,1703.7,-0.0022772502079247,1
2012-10-24,-0.0022772502079247,-0.000775533217931,-0.0030901628496863,-0.0540000199999999,-0.5,1701.87,1705.6,1714.3,1698.8,0.0052042243449987,0
2012-10-25,0.0052042243449987,0.0016254270323685,0.0029910856826463,0.0329999899999999,-0.2099999999999973,1710.75,1701.38,1718.0,1701.38,-0.0002630771269612,0
2012-10-26,-0.0002630771269612,0.0002997901491425,-0.0007292268041415,0.0180000099999999,-0.3100000000000023,1710.3,1710.74,1718.79,1700.98,0.0020443335293726,0
2012-11-01,0.0020443335293726,-0.0002623114651396,0.0110230625957418,-0.1180000300000001,-1.1199999999999974,1713.8,1720.7,1727.01,1713.3,-0.0214681516847072,0
2012-11-02,-0.0214681516847072,0.0067978349424659,-0.0094237076580922,0.0360000100000001,0.8999999999999986,1677.4,1713.6,1716.87,1674.85,0.0226927487412641,2
2012-11-06,0.0226927487412641,0.0002481297234918,0.0099839356855462,-0.0510000000000001,-0.0100000000000015,1715.9,1684.87,1720.91,1683.4,0.0008097425868943,2
2012-11-07,0.0008097425868943,0.0018094841711882,-0.0239904949324181,0.0720000300000001,1.5,1717.29,1715.69,1731.84,1703.33,0.0080442371463161,1
2012-11-08,0.0080442371463161,0.000420917110305,-0.0122799193944185,-0.1069999999999999,-0.5899899999999967,1731.16,1717.49,1735.14,1712.92,-0.0002657530938323,1
2012-11-09,-0.0002657530938323,0.0028797627104731,0.0016972760624259,-0.0260000200000001,0.1199899999999978,1730.7,1731.12,1738.8,1727.36,-0.002591904069542,0
2012-11-14,-0.002591904069542,0.0003701829980206,-0.0178117850312992,-0.0229999999999999,-0.6899999999999977,1726.22,1724.67,1734.0,1720.95,-0.006153686777963,0
2012-11-15,-0.006153686777963,0.0002713804647394,-0.0015947906895285,-0.0060000399999999,0.0700099999999999,1715.63,1726.24,1727.95,1705.09,-0.0013590247445214,1
2012-11-16,-0.0013590247445214,0.0022053170609671,0.0048282386725694,0.0060000399999999,-1.5800100000000017,1713.3,1715.44,1717.42,1706.07,0.0078196936301554,0
2012-11-20,0.0078196936301554,-0.0036988218283503,0.0203305045456993,0.0180000099999999,-1.33,1726.75,1731.24,1735.65,1722.0,0.0010939431951137,0
2012-11-21,0.0010939431951137,-0.0003088535996729,0.0023175148199859,0.05499994,0.2300000000000004,1728.64,1726.7,1731.99,1719.93,0.0075840890944431,0
2012-11-27,0.0075840890944431,-0.0065702444195301,0.0056703270600879,-0.0019999699999999,0.6099999999999994,1741.8,1748.31,1751.82,1740.2,-0.0128506171305994,0
2012-11-28,-0.0128506171305994,-0.0008212122050684,0.0078252507809793,-0.0269999499999999,-0.4100000000000001,1719.56,1741.92,1743.11,1706.12,0.0035643211254936,2
2012-11-29,0.0035643211254936,-0.0016444503518922,0.0042606261459933,-0.0060000399999999,-0.4499999999999993,1725.7,1719.4,1728.71,1718.27,-0.0064529480088777,0
2012-11-30,-0.0064529480088777,-0.0006360807662843,0.0001624219230794,-0.01300002,0.8099999999999987,1714.6,1725.7,1731.7,1708.4,-0.0101410640771698,1
2012-12-04,-0.0101410640771698,-0.0063706042223847,-0.006467791733163,0.0019999799999999,1.2500000000000018,1697.3,1715.49,1718.19,1691.46,-0.0021705032526467,1
2012-12-05,-0.0021705032526467,0.0016309328785461,0.001583621568526,-0.0169999599999999,-0.6599900000000005,1693.62,1697.3,1706.91,1685.02,0.0035187955711583,1
2012-12-06,0.0035187955711583,0.0060488086847452,0.003301198087305,-0.01400006,0.1199899999999978,1699.59,1693.8,1703.26,1686.12,0.0026148568061532,0
2012-12-07,0.0026148568061532,0.0018672282073589,0.0029166584353795,-0.0049999899999999,-0.6799999999999979,1704.04,1699.75,1705.5,1683.25,0.0034329869623968,1
2012-12-11,0.0034329869623968,-0.0043248296039924,0.0068660206272227,0.0320000599999998,-0.33,1709.9,1712.8,1714.4,1705.04,0.0009177610782808,0
2012-12-12,0.0009177610782808,-0.003077387402004,0.000448129068669,0.03799999,0.379999999999999,1711.47,1709.9,1723.3,1707.48,-0.0084906640986018,0
2012-12-13,-0.0084906640986018,0.0014147727142752,-0.0063414692504306,0.046,0.6099999999999994,1697.0,1711.24,1711.8,1689.62,-0.0008489165034541,1
2012-12-14,-0.0008489165034541,-0.0043634244319348,-0.0041439789908631,0.0299999699999999,0.4400000000000013,1695.56,1696.79,1700.47,1693.7,-0.0146566511471949,0
2012-12-18,-0.0146566511471949,-0.0027809429080076,0.0232218156172044,0.0410000099999998,-1.4299999999999995,1670.89,1697.81,1703.1,1661.0,-0.002270828629592,2
2012-12-19,-0.002270828629592,-0.0011347304341867,-0.0076181593722409,0.0479999800000001,1.7899999999999991,1667.1,1670.95,1676.72,1663.3,-0.0119055131261868,0
2012-12-20,-0.0119055131261868,-0.0001009272693724,0.0054731860885176,-0.0139999400000001,0.3100000000000023,1647.37,1666.97,1671.9,1636.0,0.0057502034817794,2
2012-12-21,0.0057502034817794,0.0044814334999532,-0.0094230021072279,-0.00700009,0.1699999999999981,1656.87,1647.8,1659.71,1635.4,0.0041498209000876,1
2012-12-27,0.0041498209000876,3.767968500224655e-05,-0.0084613863904409,-0.0509999999999999,1.629999999999999,1663.76,1658.9,1665.43,1652.91,-0.0049226604596356,0
2012-12-28,-0.0049226604596356,0.0007281949875447,-0.0111115011894783,-0.01499998,3.25,1655.59,1663.83,1666.3,1653.4,0.0049467020997575,0
2013-01-03,0.0049467020997575,0.0087967579631878,0.0397983894493738,0.10100007,-8.159999999999998,1663.8,1686.35,1689.94,1660.6,-0.0050071053518868,2
2013-01-04,-0.0050071053518868,0.0014544914642072,0.0048533166109664,0.07599997,-0.7300000000000004,1655.49,1663.59,1664.18,1626.18,0.0021360567116852,2
2013-01-08,0.0021360567116852,-0.0019148994933945,-0.0063756791723432,-0.00999999,-0.2100000000000008,1659.03,1646.6,1662.54,1646.2,-0.0008985187107428,0
2013-01-09,-0.0008985187107428,0.0026351458984625,0.0026523487451191,-0.03700006,0.1900000000000012,1657.54,1659.02,1665.9,1651.7,0.0103591796461452,0
2013-01-10,0.0103591796461452,-0.01021874826844,0.0075687167942973,-0.0039999499999998,-0.3200000000000003,1674.8,1657.63,1678.83,1653.7,-0.0073171277418977,1
2013-01-11,-0.0073171277418977,-0.0021970994582247,-4.755160198840902e-05,0.0390000399999999,-0.1300000000000007,1662.59,1675.08,1677.0,1653.61,0.0099289515988632,1
2013-01-15,0.0099289515988632,0.0027111512633972,0.0001969847750723,-0.0509999999999999,0.1900000000000012,1679.18,1667.54,1685.21,1666.2,0.0004286888142148,1
2013-01-16,0.0004286888142148,0.0003133165839033,0.0001969459797129,-0.0120000799999999,-0.1300000000000007,1679.9,1678.94,1684.85,1673.8,0.0042768107957604,0
2013-01-17,0.0042768107957604,-0.0019441471633802,0.0056271034223067,-0.0169999600000001,0.1500000000000003,1687.1,1679.57,1697.5,1667.0,-0.0018985469956656,2
2013-01-18,-0.0018985469956656,0.0048470521048118,0.003397465956591,0.0649999300000001,-1.1099999999999994,1683.9,1687.35,1695.3,1683.6,0.0008785260323805,0
2013-01-23,0.0008785260323805,-0.0014503991139482,0.0059246212101965,-0.0409998900000001,0.0,1685.38,1685.43,1686.1,1665.28,-0.0105516223213931,1
2013-01-24,-0.0105516223213931,0.0003627970440559,6.689791044299383e-06,-0.0150000999999999,0.2299999999999986,1667.69,1667.8,1672.36,1656.25,-0.0057369122778936,0
2013-01-25,-0.0057369122778936,-0.0025172684037734,0.0054306987208722,0.0240000500000001,0.200000000000001,1658.15,1667.8,1672.36,1656.25,0.003101057747132,0
2013-01-29,0.003101057747132,-0.0023099337377662,0.0032416661840141,0.1130000299999998,0.4199999999999999,1663.3,1655.75,1666.01,1654.3,0.0080061026987804,0
2013-01-30,0.0080061026987804,-0.0035632257789361,-0.0039072413320486,0.03399992,1.0099999999999998,1676.67,1663.2,1684.05,1662.6,-0.0079760424279351,1
2013-01-31,-0.0079760424279351,-0.0009338247107354,-0.0025666081881304,-0.00699997,-0.0400000000000009,1663.35,1676.6,1680.8,1658.13,0.0019879826727932,1
2013-02-01,0.0019879826727932,-0.0010357982888023,0.0100024744041776,-0.0069999699999998,-1.379999999999999,1666.66,1663.2,1682.1,1659.8,0.0035696355673517,1
2013-02-05,0.0035696355673517,0.0045771864066187,-0.0012431972928288,-0.02799999,0.8200000000000003,1672.62,1674.3,1685.3,1666.87,0.0027464015543287,1
2013-02-06,0.0027464015543287,0.0029269722986238,0.0005490489353745,0.0480000900000001,-0.3100000000000005,1677.22,1672.8,1679.7,1668.56,-0.0037872271305697,0
2013-02-07,-0.0037872271305697,0.0058907201040203,-0.0018070439898462,-0.04100012,0.0899999999999998,1670.88,1677.6,1683.3,1663.33,-0.0022648437772533,1
2013-02-08,-0.0022648437772533,0.0006731572574968,0.0056419689055853,-0.0050000000000001,-0.4800000000000004,1667.1,1670.9,1673.7,1665.26,-0.0095832936667416,0
2013-02-12,-0.0095832936667416,-0.0017461588950869,0.0009876999248977,0.0050000000000001,-0.379999999999999,1651.2,1647.85,1653.4,1639.46,-0.0053863310460864,0
2013-02-13,-0.0053863310460864,-0.0001872694250683,0.0005921520293038,0.01499998,0.3399999999999998,1642.33,1650.8,1653.8,1640.3,-0.0045343248597902,0
2013-02-14,-0.0045343248597902,0.0045718209299186,0.0006904011504762,0.0490001500000001,-0.3200000000000003,1634.9,1642.5,1650.0,1632.7,-0.0155710888900928,0
2013-02-15,-0.0155710888900928,0.0015151706223381,-0.0010456502891147,-0.0300000900000001,-0.1999999999999993,1609.64,1634.7,1636.2,1598.18,-0.0286168613745769,2
2013-02-20,-0.0286168613745769,0.0060501641412184,-0.0051719589912788,0.0300000900000001,2.219999999999999,1564.23,1604.9,1609.6,1558.7,0.0076866385157995,2
2013-02-21,0.0076866385157995,0.0048237342041609,-0.0063230670101523,-0.0180001300000003,0.5400000000000009,1576.3,1564.15,1584.9,1554.8,0.0030973994593851,2
2013-02-22,0.0030973994593851,0.0002577588496132,0.0087342587449727,-0.0360000099999997,-1.0500000000000007,1581.19,1576.0,1587.3,1570.09,0.020128836173553,0
2013-02-26,0.020128836173553,0.0047504864301628,-0.0123883756883689,-0.1089999700000001,2.700000000000001,1613.34,1592.95,1620.23,1584.61,-0.0103988799964254,2
2013-02-27,-0.0103988799964254,-0.0032788519147342,0.012645666418416,0.0210000300000001,-2.140000000000001,1596.65,1613.57,1614.8,1592.2,-0.0107866808721505,1
2013-02-28,-0.0107866808721505,0.0042433310792259,-0.0008644953634581,0.0139999399999999,0.7799999999999994,1579.52,1597.05,1603.0,1574.8,-0.0024213854288589,2
2013-03-01,-0.0024213854288589,0.0044319513437433,0.0023212270716333,-0.01899994,-0.1500000000000003,1575.7,1579.55,1587.3,1565.11,-0.0003618094319388,1
2013-03-05,-0.0003618094319388,-0.0027493934594189,0.0141206208902773,-0.0020000899999998,-1.879999999999999,1575.13,1573.75,1586.5,1571.7,0.0053755570680454,0
2013-03-06,0.0053755570680454,0.0045215396761238,0.0010839757653689,0.0190000499999998,0.0499999999999989,1583.62,1575.5,1585.0,1567.6,-0.003219331401801,0
2013-03-07,-0.003219331401801,-0.0045946355291849,0.0018148119521493,0.04100001,-0.4699999999999988,1578.53,1583.3,1585.5,1574.8,-0.0001457157974341,0
2013-03-08,-0.0001457157974341,0.0074646686820716,0.0044711004109199,0.0559999900000001,-0.4700000000000006,1578.3,1578.77,1583.9,1561.7,0.0088563140362886,1
2013-03-12,0.0088563140362886,-0.0013552761028946,0.0008377206756059,0.06600011,-0.3200000000000003,1592.34,1581.29,1598.5,1579.8,-0.0026977839836613,1
2013-03-13,-0.0026977839836613,0.0036864061859277,0.0013131640123256,-0.0420000600000003,-0.4399999999999995,1588.05,1592.8,1599.5,1585.89,0.0012963477537247,0
2013-03-14,0.0012963477537247,-0.0034200462352035,0.0055873772173025,0.0039999500000003,-0.5299999999999994,1590.11,1587.64,1593.5,1577.05,0.0013135114432547,0
2013-03-15,0.0013135114432547,-0.0041851978089177,-0.0016197549581095,0.0139999399999997,0.0,1592.2,1589.9,1599.0,1588.4,0.0122224506715416,0
2013-03-19,0.0122224506715416,0.0088109495881282,-0.0079510492728891,-0.0819998999999997,3.09,1611.78,1603.89,1615.9,1600.29,-0.003125653074624,0
2013-03-20,-0.003125653074624,-0.0025336628582154,0.0066751668015524,-0.0510000000000001,-1.7200000000000006,1606.75,1611.7,1614.85,1600.8,0.0035412561858437,0
2013-03-21,0.0035412561858437,-0.0004712450017427,-0.0083169804044007,0.0539999000000002,1.3200000000000005,1612.45,1606.65,1616.88,1604.2,-0.0023905259672707,0
2013-03-22,-0.0023905259672707,-0.0044090286788156,0.0071486659821265,-0.04299998,-0.4199999999999999,1608.6,1614.79,1616.2,1603.8,-0.0072373662549561,0
2013-03-26,-0.0072373662549561,0.0061117117209995,0.0044093308126206,0.0049999999999998,-0.8000000000000007,1597.0,1605.15,1606.1,1594.87,0.004965734215875,0
2013-03-27,0.004965734215875,0.0040938757493756,-0.0005884949412156,-0.0089999499999999,0.3800000000000008,1604.95,1598.8,1608.4,1591.55,-0.0061875197408971,0
2013-03-28,-0.0061875197408971,-0.0026832087040917,0.0040484851148155,-0.0659999799999999,-0.450000000000001,1595.05,1605.0,1607.8,1594.0,-0.0122054657219903,0
2013-04-02,-0.0122054657219903,-0.0008919854498671,0.0006752796933721,-0.00999999,0.08,1575.7,1599.25,1603.9,1573.99,-0.0113608574496168,2
2013-04-03,-0.0113608574496168,-0.0024872931527481,-0.0106020955062014,0.0269999499999999,1.4300000000000015,1557.9,1576.2,1577.3,1549.99,-0.0024485952098875,2
2013-04-04,-0.0024485952098875,-0.0004957828330943,0.0040402538202902,-0.0460000099999999,-0.3200000000000003,1554.09,1557.6,1559.6,1540.18,0.017483598437208,1
2013-04-05,0.017483598437208,-0.0021916423683014,-0.0043041765503969,-0.0499999499999999,0.0299999999999993,1581.5,1554.09,1581.5,1549.1,0.0018635801915774,2
2013-04-09,0.0018635801915774,-0.0022693495980503,0.0098210527716277,-0.0210000299999999,-1.08,1584.45,1572.47,1590.55,1570.1,-0.0163531259430347,1
2013-04-10,-0.0163531259430347,0.0027056392043117,0.0121154462924336,0.0069999699999998,-0.4800000000000004,1558.75,1585.09,1588.6,1555.4,0.0005772191027377,2
2013-04-11,0.0005772191027377,-0.0034591821068344,0.0035459469426653,0.05299998,-0.1199999999999992,1559.65,1559.15,1568.4,1553.2,-0.0522166671775375,0
2013-04-12,-0.0522166671775375,0.0007778412866815,-0.0028407860171352,-0.0139999399999999,-0.1799999999999997,1480.3,1560.0,1564.7,1480.3,-0.0790411602554507,2
2013-04-16,-0.0790411602554507,-0.0068511788161866,-0.0090282649766737,-0.1030000500000001,1.9000000000000004,1367.8,1355.56,1403.6,1321.5,0.006594671669214,2
2013-04-17,0.006594671669214,0.0113725356503456,-0.0144313540897242,0.03400004,2.549989999999997,1376.85,1369.35,1395.2,1364.7,0.0099729823878916,2
2013-04-18,0.0099729823878916,-0.0015129236801934,-0.0067235401752622,-0.0240000499999999,1.0500100000000003,1390.65,1376.9,1402.04,1336.6,0.0108352720207037,2
2013-04-19,0.0108352720207037,0.0018756850234865,0.0088089795490163,-0.01199996,-2.589999999999998,1405.8,1393.45,1425.05,1385.6,0.0045068299637494,2
2013-04-23,0.0045068299637494,0.0040298796106618,0.0150160924643257,0.0090000599999999,-1.4900000000000002,1412.15,1425.79,1432.78,1405.11,0.0128058038454753,2
2013-04-24,0.0128058038454753,0.0,6.333984678094674e-06,0.0109999199999999,0.129999999999999,1430.35,1412.99,1434.01,1412.0,0.0248230514320038,1
2013-04-25,0.0248230514320038,-0.0036672498154418,0.0040266177447456,-0.0030000199999999,0.0099999999999997,1466.3,1430.7,1469.22,1427.35,-0.0027453595427779,2
2013-04-26,-0.0027453595427779,-0.0029289686044676,-0.0018437840671979,0.00700009,-0.0099999999999997,1462.28,1467.19,1485.4,1448.37,0.0084577178166397,2
2013-04-30,0.0084577178166397,-0.0092056565543757,0.0096421602363618,-0.04299998,-0.0899999999999998,1474.7,1474.45,1480.2,1461.26,-0.0129676946862799,1
2013-05-01,-0.0129676946862799,-0.003210196961348,-0.009351475418805,0.00599992,0.9700000000000006,1455.7,1475.25,1478.06,1440.72,0.0070507188759815,2
2013-05-02,0.0070507188759815,0.0090405482945628,0.0093639943536941,-0.0410000099999998,-0.9000000000000004,1466.0,1456.6,1473.71,1448.6,0.0028608424933905,2
2013-05-03,0.0028608424933905,-0.0012047534450992,0.0104795153331448,-0.0080000200000001,-0.7400000000000002,1470.2,1466.35,1487.98,1456.55,-0.0126976054436587,2
2013-05-07,-0.0126976054436587,0.0015573863396743,0.007122651533086,0.1400001100000001,-0.0199999999999995,1451.65,1469.5,1470.7,1441.63,0.0148039422169799,2
2013-05-08,0.0148039422169799,-0.0043497135269792,0.004130550730288,0.0159999099999998,-0.1699999999999999,1473.3,1452.3,1476.74,1447.4,-0.0115371454120301,2
2013-05-09,-0.0115371454120301,0.0108933671371453,-0.0036939809321391,-0.01300001,0.4700000000000006,1456.4,1473.17,1476.38,1453.1,-0.0059224744422373,1
2013-05-10,-0.0059224744422373,0.0042185001330917,0.0043124006751514,0.046,-0.5400000000000009,1447.8,1457.6,1462.2,1419.98,-0.0161189933594448,2
2013-05-14,-0.0161189933594448,0.0054216928019025,0.0101339462406533,0.1040000999999999,0.1799999999999997,1424.65,1430.2,1445.45,1421.46,-0.0231846076052313,1
2013-05-15,-0.0231846076052313,0.0028072289601567,0.0051010651178161,0.0649999300000001,0.0400000000000009,1392.0,1425.35,1430.81,1388.6,-0.0045722182869119,2
2013-05-16,-0.0045722182869119,-0.0028909695319144,-0.0050222965730849,-0.04199993,0.2599999999999998,1385.65,1393.55,1398.33,1369.93,-0.018978804785492,2
2013-05-17,-0.018978804785492,0.0079123387052605,0.0102474118055934,-0.0610001099999999,-0.620000000000001,1359.6,1386.45,1392.95,1355.1,0.0114086362466787,2
2013-05-21,0.0114086362466787,-0.0046158686728404,0.00101299823146,0.0860000799999998,0.92,1375.2,1393.7,1401.53,1360.05,-0.0041534653655066,2
2013-05-22,-0.0041534653655066,0.0058020802897157,-0.0083080390400197,-0.0350000799999998,0.450000000000001,1369.5,1374.92,1414.3,1354.3,0.0151098042868184,2
2013-05-23,0.0151098042868184,-0.00656551195195,-0.0029281357699182,0.1069999899999998,0.25,1390.35,1368.61,1398.31,1356.2,-0.0029893235060669,2
2013-05-24,-0.0029893235060669,-0.0011940299926076,-0.0005514967822677,-0.02099991,-0.08,1386.2,1390.95,1398.4,1382.1,0.0051088436356616,1
2013-05-29,0.0051088436356616,-0.0004780114813773,-0.0007519800473215,0.15100003,0.8399999999999999,1393.3,1380.65,1395.4,1379.9,0.0136153509346854,1
2013-05-30,0.0136153509346854,-0.0074144621080874,0.0036635955678957,-0.0480000999999998,-0.3000000000000007,1412.4,1393.3,1418.0,1388.5,-0.0175634199655145,2
2013-05-31,-0.0175634199655145,0.0040020003298228,-0.0144105502736507,0.0,1.7700000000000014,1387.81,1413.26,1421.9,1384.7,0.0076375153220954,2
2013-06-04,0.0076375153220954,-0.0072949090835706,0.0003923828726174,0.0090000599999999,-0.0300000000000011,1398.45,1411.44,1415.2,1389.2,0.0016076312341887,2
2013-06-05,0.0016076312341887,-0.0021165564888226,-0.0138755667252471,0.0220000800000002,1.2300000000000004,1400.7,1398.25,1410.6,1396.0,0.0090260376117528,0
2013-06-06,0.0090260376117528,-0.0128801337077663,0.0084544332066969,-0.05900002,-0.870000000000001,1413.4,1400.8,1423.8,1391.84,-0.0209480403540977,2
2013-06-07,-0.0209480403540977,0.0016175879414051,0.0127499476676595,-0.0120000799999999,-1.4899999999999984,1384.1,1412.77,1417.98,1377.8,-0.0044314502224769,2
2013-06-11,-0.0044314502224769,-0.0068312486907364,-0.0105521378199766,0.1340000599999999,1.9300099999999996,1377.98,1386.3,1387.7,1366.14,0.0069569774154153,1
2013-06-12,0.0069569774154153,-0.0020486246829149,-0.0084047860175842,-0.0230000000000001,1.51999,1387.6,1376.95,1394.56,1374.0,-0.0025255271929384,1
2013-06-13,-0.0025255271929384,-0.0024118899254752,0.0146760901614549,0.0379998700000001,-2.18,1384.1,1387.6,1395.0,1374.76,0.0049728040207867,1
2013-06-14,0.0049728040207867,-0.0010159706490235,-0.0059023980078521,-0.0790000000000001,0.7399899999999988,1391.0,1384.15,1392.5,1378.45,-0.0047921975437475,0
2013-06-17,-0.0047921975437475,0.0014493025446982,0.0075388397237181,-0.0195000200000001,-0.3499899999999982,1384.35,1389.93,1392.1,1380.79,-0.0168787447789,0
2013-06-18,-0.0168787447789,-0.0021685396883384,0.0077609517888806,0.0485000600000002,-0.1900000000000012,1361.18,1383.3,1386.06,1361.18,-0.0079511257591024,2
2013-06-19,-0.0079511257591024,0.0100716723995571,-0.0139482988291709,0.0069999699999998,0.0300000000000011,1350.4,1366.2,1376.57,1348.9,-0.0569371531233633,2
2013-06-20,-0.0569371531233633,0.0059629300674269,-0.0253283545257445,0.16900015,3.850010000000001,1275.66,1350.85,1351.35,1275.66,0.0172838819753838,2
