,XAU_Returns,DXY_Returns,SPX_Returns,US10Y_Diff,VIX_Diff,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,Target_Next_Day_Gold
2012-05-10,0.002123503194746369,0.0003995205806237056,0.0025142221555989205,-0.016000030000000054,-1.25,1593.4,1590.05,1601.98,1585.88,-0.00914169591842266
2012-05-11,-0.00914169591842266,0.0018955460357226882,-0.00339310934903185,0.04799997,1.0600000000000023,1578.9,1593.26,1595.1,1573.3,-0.0222418528771379
2012-05-15,-0.0222418528771379,0.011852632797410183,-0.016937496241591916,-0.10499989999999992,2.0799999999999983,1544.17,1556.77,1564.6,1541.3,-0.0032237482392630155
2012-05-16,-0.0032237482392630155,0.0018573990689836706,-0.004413555099659481,0.0009999299999998712,0.3000000000000007,1539.2,1544.14,1552.41,1527.24,0.02247805334374916
2012-05-17,0.02247805334374916,0.0001351724987465428,-0.01516574932256603,-0.011000039999999878,2.220010000000002,1574.19,1539.1,1579.88,1538.4,0.01181540004540149
2012-05-18,0.01181540004540149,-0.001118795260391224,-0.00741519043358835,-0.06899988000000001,0.6099999999999994,1592.9,1574.19,1597.55,1568.2,-0.01616995915236307
2012-05-22,-0.01616995915236307,0.002469516259483785,0.016394876863185748,0.052999969999999896,-2.6200100000000006,1567.35,1593.16,1594.5,1561.3,-0.0034512545042148426
2012-05-23,-0.0034512545042148426,0.007347805192451772,0.0016922853300106668,0.03399992000000007,-0.15000000000000213,1561.95,1567.32,1568.57,1533.7,-0.0026604711581665152
2012-05-24,-0.0026604711581665152,0.003077093907573658,0.0013790283825421373,-0.04399990999999992,-0.7900099999999988,1557.8,1561.93,1577.97,1551.73,0.009264945990382146
2012-05-25,0.009264945990382146,0.0006676823779598898,-0.002167899276191806,0.049999949999999904,0.21999999999999886,1572.3,1558.27,1574.17,1551.3,-0.006092425664308481
2012-05-30,-0.006092425664308481,0.0074477432885973124,-0.0034205738863164453,-0.03499995999999994,2.380010000000002,1562.75,1554.29,1569.6,1531.7,-0.0017612685683389517
2012-05-31,-0.0017612685683389517,0.00030109417851131284,-0.0022792684195200048,-0.12900007000000002,-0.08000000000000185,1560.0,1562.45,1573.35,1552.37,0.04026799493697433
2012-06-01,0.04026799493697433,-0.0018441183292033615,-0.024951359516333108,-0.05600000000000005,2.6000000000000014,1624.1,1559.89,1630.15,1545.0,-0.00438741991447167
2012-06-05,-0.00438741991447167,-0.000784479417475264,0.005820093353726199,-0.038999910000000026,-1.98001,1616.99,1618.56,1623.53,1612.14,0.0018350612974829515
2012-06-06,0.0018350612974829515,-0.006103709017718999,0.022787772335250183,0.048999900000000096,-2.51999,1619.96,1617.06,1640.9,1613.5,-0.018912754454958953
2012-06-07,-0.018912754454958953,-0.0032852340159772726,-0.00010645902098176338,0.08800005999999994,-0.4400000000000013,1589.61,1620.4,1629.18,1578.7,0.0025069047217240897
2012-06-08,0.0025069047217240897,0.00559061263360651,0.00808138759045486,-0.016999959999999925,-0.48999999999999844,1593.6,1589.65,1595.14,1555.3,0.009934176998889176
2012-06-12,0.009934176998889176,-0.0010670936053255222,-0.001117048692672106,-0.05800008000000001,0.8599999999999994,1609.51,1595.49,1617.63,1586.45,0.005223950283335272
2012-06-13,0.005223950283335272,-0.004438209873947537,-0.0070479932229503646,0.07800005999999993,2.1799999999999997,1617.94,1609.71,1624.8,1605.9,0.003301218894500717
2012-06-14,0.003301218894500717,-0.000829025698510441,0.010756614732241909,-0.06500004999999986,-2.5900099999999995,1623.29,1617.99,1628.04,1609.72,0.002405792287236564
2012-06-15,0.002405792287236564,-0.0044249482412469865,0.010284752736562524,0.04299997999999983,-0.5699900000000007,1627.2,1622.98,1633.85,1619.8,-0.005459813780995328
2012-06-19,-0.005459813780995328,-0.003067374158206481,0.011211527305839802,-0.06799995999999986,-2.7300000000000004,1618.34,1626.65,1633.35,1617.1,-0.0073554824590958525
2012-06-20,-0.0073554824590958525,0.002515940723691656,-0.0016877516747354983,0.04600000000000004,-1.1399899999999974,1606.48,1618.17,1622.7,1590.63,-0.026287429773651456
2012-06-21,-0.026287429773651456,0.008628686685297073,-0.022513258771434952,0.029999979999999926,2.8399899999999967,1564.8,1606.35,1607.1,1564.5,0.004399815801730936
2012-06-22,0.004399815801730936,-0.000413258304472746,0.007148981972021054,-0.029999979999999926,-1.9699999999999989,1571.7,1564.9,1573.45,1558.5,0.0003435180094468449
2012-06-26,0.0003435180094468449,0.0014092380299528234,-0.011322112201395347,-0.016000030000000054,1.6099999999999994,1572.24,1587.06,1587.2,1567.88,0.0008646339831187291
2012-06-27,0.0008646339831187291,0.002982001118767848,0.00894479235230087,0.02400004999999994,-0.2699999999999996,1573.6,1571.7,1583.35,1562.9,-0.013886001397270113
2012-06-28,-0.013886001397270113,0.0022850244187523705,-0.002112076068222122,-0.0069999700000000775,0.2600100000000012,1551.9,1573.8,1579.02,1548.25,0.028916101147700057
2012-06-29,0.028916101147700057,-0.014352509287112682,0.024614798034165282,-0.03700006,-2.630010000000002,1597.43,1551.17,1607.09,1550.8,0.01203424392127522
2012-07-03,0.01203424392127522,0.0018970809011254316,0.008669074604724838,0.003000019999999992,-0.41999999999999815,1616.77,1596.35,1624.96,1594.7,-0.021487649878106682
2012-07-06,-0.021487649878106682,0.019315321459442786,-0.014175485655657431,0.011999970000000193,0.4400100000000009,1582.4,1604.9,1609.88,1576.58,-0.01060967355097043
2012-07-10,-0.01060967355097043,0.0002758174106240785,-0.009799236472296245,-0.08599997000000004,1.6199899999999978,1565.7,1588.6,1601.4,1564.4,0.006905906990899296
2012-07-11,0.006905906990899296,0.002012362329241753,-1.490912885989825e-05,-0.0110000400000001,-0.7699999999999996,1576.55,1565.6,1583.2,1565.6,-0.0033356131122904763
2012-07-12,-0.0033356131122904763,0.00108834110499329,-0.0049996180683616704,0.013000020000000001,0.379999999999999,1571.3,1576.45,1578.0,1555.03,0.01063503092051472
2012-07-13,0.01063503092051472,-0.0037124012745848975,0.01636274497101934,-0.036999950000000004,-1.5899899999999967,1588.1,1571.2,1596.79,1565.6,-0.003595651248153133
2012-07-17,-0.003595651248153133,-0.0038105358613635828,0.0050653492854684954,-0.007000079999999853,-0.2600100000000012,1582.4,1588.9,1598.98,1571.6,-0.005894487039988619
2012-07-18,-0.005894487039988619,0.00043347381774475996,0.006658286214577447,0.03700006,-0.3200000000000003,1573.1,1583.05,1586.03,1567.73,0.005199098700811827
2012-07-19,0.005199098700811827,-0.0022295747134551953,0.002713429495304103,-0.014000060000000092,-0.7100000000000009,1581.3,1573.4,1591.7,1572.4,0.0014534427027045238
2012-07-20,0.0014534427027045238,0.007153149320517187,-0.01011263852275059,0.017000080000000084,0.8200000000000003,1583.6,1581.05,1587.1,1573.95,-0.0021493149433426187
2012-07-24,-0.0021493149433426187,0.006293196793570957,-0.018031047894963795,-0.07300008000000013,4.199999999999999,1580.2,1576.35,1584.4,1569.16,0.01594609719349549
2012-07-25,0.01594609719349549,-0.005742305173550277,-0.00031387788913235705,-0.04699992999999991,-1.129999999999999,1605.6,1580.05,1610.5,1578.6,0.005961269516499446
2012-07-26,0.005961269516499446,-0.008609340626366292,0.016405659452859416,0.005999929999999987,-1.8099999999999987,1615.2,1605.5,1621.75,1601.1,0.004632640546863213
2012-07-27,0.004632640546863213,-0.0011962518871886576,0.018900849989626385,0.040999999999999925,-0.8300000000000018,1622.7,1615.3,1629.5,1611.7,-0.005530765384638758
2012-07-31,-0.005530765384638758,-0.000895103601470832,-0.004809631408847271,0.062000040000000034,2.229990000000001,1613.75,1621.85,1627.93,1611.16,-0.009057158974661951
2012-08-01,-0.009057158974661951,0.005105839340863474,-0.0029041927884913225,-0.029999969999999987,0.03002000000000038,1599.2,1613.6,1618.61,1592.1,-0.006524489895282256
2012-08-02,-0.006524489895282256,0.0036414151606788585,-0.007532002677547946,0.054000019999999926,-1.3900000000000006,1588.8,1599.4,1615.2,1584.3,0.007774333827510405
2012-08-03,0.007774333827510405,-0.011898581271660555,0.01886129520593171,-0.04600000999999998,-1.9300099999999993,1601.2,1588.9,1606.7,1586.15,0.00666025928446695
2012-08-07,0.00666025928446695,-0.0020050436586293158,0.007420333867837907,0.08700002000000007,0.34999999999999964,1611.9,1610.3,1618.4,1608.8,-0.00012408487421308026
2012-08-08,-0.00012408487421308026,0.0022356695662239133,0.0006206372788455045,0.06299995999999997,-0.6699999999999999,1611.7,1612.0,1616.7,1603.62,0.0031593645607387016
2012-08-09,0.0031593645607387016,0.0029570044329840137,0.000413544294347905,0.02299999999999991,-0.040000000000000924,1616.8,1612.04,1618.36,1609.87,0.0016685725219727464
2012-08-10,0.0016685725219727464,-0.0010291118463083453,0.0021860889478816747,0.04400003000000008,-0.5399999999999991,1619.5,1617.45,1626.49,1606.05,-0.013471000922957943
2012-08-14,-0.013471000922957943,-0.0008482998157702391,-0.0013808814209347888,-0.029000039999999894,0.10999999999999943,1597.83,1610.0,1616.33,1591.5,0.003230414921126807
2012-08-15,0.003230414921126807,0.001962114868145483,0.0011390090430037803,0.06700002999999999,-0.21999999999999886,1603.0,1598.9,1606.42,1590.24,0.006838696220341185
2012-08-16,0.006838696220341185,-0.0034908703223979526,0.007075434332495446,0.08399998999999991,-0.34000000000000163,1614.0,1603.0,1618.85,1601.0,0.0009289364346588147
2012-08-17,0.0009289364346588147,0.0028977971573087525,0.0018703665370596102,0.018000009999999955,-0.8399999999999999,1615.5,1614.4,1620.45,1612.05,0.01373989986363195
2012-08-21,0.01373989986363195,-0.008376795912093407,-0.003524848863639958,-0.02500009999999997,1.5700000000000003,1637.85,1619.75,1641.31,1618.4,0.006299377201098326
2012-08-22,0.006299377201098326,-0.005153230942147809,0.0002264156293058998,-0.00799989000000001,0.08999999999999986,1648.2,1637.8,1655.9,1634.85,0.012840397054426007
2012-08-23,0.012840397054426007,-0.0015597657373315242,-0.00810497516365437,-0.10699999999999998,0.8500000000000014,1669.5,1648.4,1674.88,1648.4,0.00023956399467764245
2012-08-24,0.00023956399467764245,0.002872013363996505,0.006433953540105122,-0.020000100000000076,-0.7800000000000011,1669.9,1669.13,1673.75,1662.71,-0.0026984095766677263
2012-08-28,-0.0026984095766677263,-0.002736819268085298,-0.0012976746501802779,-0.02299999999999991,1.310010000000002,1665.4,1663.35,1672.36,1657.2,-0.0060830735355992
2012-08-29,-0.0060830735355992,0.0021974118675771644,0.0008440345349446528,-0.014999989999999963,0.5699899999999971,1655.3,1665.6,1669.92,1652.59,0.0
2012-08-30,0.0,0.0017397701031257385,-0.007836422697165871,0.014999989999999963,0.7699999999999996,1655.3,1656.1,1664.13,1651.3,0.02157432708200218
2012-08-31,0.02157432708200218,-0.00593007219713893,0.005060487054237251,-0.023999930000000003,-0.35999999999999943,1691.4,1655.25,1692.92,1646.55,0.0012112798207581132
2012-09-05,0.0012112798207581132,0.0003324242995836507,-0.0022348604685521857,-0.054000019999999926,0.27001000000000275,1693.45,1695.4,1695.95,1687.53,0.0043896545511661385
2012-09-06,0.0043896545511661385,-0.0024033288412856155,0.020229498271412946,0.02199996000000004,-2.140010000000002,1700.9,1693.0,1714.1,1691.3,0.02008041163934329
2012-09-07,0.02008041163934329,-0.009771176122473605,0.004041761017721236,0.08000003999999983,-1.2199999999999989,1735.4,1701.5,1742.14,1688.9,-0.0024751131195993527
2012-09-11,-0.0024751131195993527,-0.004934148628534286,-0.003036763864373747,-0.02199996000000004,2.0299999999999994,1731.11,1725.6,1738.18,1724.9,-0.00029465206715171123
2012-09-12,-0.00029465206715171123,-0.0015038162163318637,0.0020905056879527827,0.0460000100000002,-0.6099999999999994,1730.6,1732.0,1747.17,1725.63,0.020701831549733082
2012-09-13,0.020701831549733082,-0.005974898120122815,0.01617821963021452,0.05799997000000001,-1.75,1766.8,1730.7,1772.8,1716.7,0.00158353160564422
2012-09-14,0.00158353160564422,-0.00524955509226095,0.003951115279070497,-0.03700006,0.4599999999999991,1769.6,1766.8,1777.82,1765.82,0.0007061249569624657
2012-09-18,0.0007061249569624657,0.005085528620544113,-0.004410127862018964,0.12200008999999978,-0.33000000000000007,1770.85,1761.55,1773.35,1752.6,-0.0006496166078387101
2012-09-19,-0.0006496166078387101,-0.002450981619140074,0.00118478151903211,-0.031000009999999856,-0.29999999999999893,1769.7,1770.9,1779.33,1762.47,-0.0013570824813879511
2012-09-20,-0.0013570824813879511,0.0044930849381556275,-0.0005408532605288135,-0.037999990000000095,0.1899999999999995,1767.3,1769.9,1772.27,1756.15,0.002768754417450783
2012-09-21,0.002768754417450783,-0.0010457418474842392,-7.533188836628922e-05,-0.009000059999999976,-0.08999999999999986,1772.2,1767.2,1787.4,1766.4,-0.006851087013278223
2012-09-25,-0.006851087013278223,0.002819740035466058,-0.012792499057990169,-0.049999960000000065,1.4499999999999993,1760.1,1763.55,1774.96,1758.7,-0.0040420196786893
2012-09-26,-0.0040420196786893,0.004177204591288965,-0.005753239448359475,-0.04400002999999986,1.379999999999999,1753.0,1760.2,1765.5,1736.85,0.013597943233416928
2012-09-27,0.013597943233416928,-0.004227487432280077,0.009602673364694815,-0.062000030000000095,-1.9699999999999989,1777.0,1753.75,1780.4,1750.9,-0.0029870115482596884
2012-09-28,-0.0029870115482596884,0.004853191369600526,-0.004487821869708478,0.04700005000000007,0.8900000000000006,1771.7,1776.95,1783.24,1767.5,0.0012127880094925467
2012-10-02,0.0012127880094925467,-0.002392300691922041,0.003519934898645497,-0.037999990000000095,-0.019999999999999574,1773.85,1776.93,1784.35,1770.93,0.0020105490163160366
2012-10-03,0.0020105490163160366,0.0027675352179007823,0.003617864023352092,0.001999970000000184,-0.28000000000000114,1777.42,1773.75,1781.78,1770.8,0.006941007116557562
2012-10-04,0.006941007116557562,-0.007682785501724795,0.007148798295437697,-0.003999940000000146,-0.879999999999999,1789.8,1777.47,1795.16,1777.47,-0.005321992337940869
2012-10-05,-0.005321992337940869,-0.00020165101839073017,-0.00032166114302795205,0.05699991999999998,-0.22000000000000064,1780.3,1790.15,1795.9,1773.2,-0.010218860978187536
2012-10-10,-0.010218860978187536,0.007283993675490935,-0.019610165685585476,0.04000007999999999,1.9599899999999995,1762.2,1764.35,1768.19,1757.22,0.0028163685219409775
2012-10-11,0.0028163685219409775,-0.0017784239339022356,0.0001954351929163438,-0.033000109999999916,-0.6999899999999997,1767.17,1762.9,1774.75,1758.3,-0.007765606374337533
2012-10-12,-0.007765606374337533,-0.0013547248092411488,-0.002970544885050311,-0.011999969999999971,0.5500000000000007,1753.5,1767.35,1773.3,1752.5,-0.0031987232391919277
2012-10-16,-0.0031987232391919277,-0.003294108792456116,0.018262972439742793,0.0,-0.9199999999999999,1747.9,1735.6,1748.23,1734.6,0.0005147710812333012
2012-10-17,0.0005147710812333012,-0.004910974956783662,0.004108612934416874,0.054000019999999926,-0.15000000000000036,1748.8,1747.32,1753.5,1743.06,-0.004487409278711762
2012-10-18,-0.004487409278711762,0.004432301126063219,-0.0024466730272574805,0.10000003000000013,-0.040000000000000924,1740.97,1748.75,1752.16,1738.37,-0.011478807867627283
2012-10-19,-0.011478807867627283,0.003195212419787043,-0.01671012717006166,0.008999939999999818,2.0299999999999994,1721.1,1740.98,1743.34,1716.46,-0.008958724580402012
2012-10-23,-0.008958724580402012,0.004448712513202954,-0.01410977980953838,-0.015999909999999895,1.7699999999999996,1705.75,1727.55,1730.1,1703.7,-0.0022772502079247093
2012-10-24,-0.0022772502079247093,-0.0007755332179310123,-0.003090162849686388,-0.054000019999999926,-0.5,1701.87,1705.6,1714.3,1698.8,0.005204224344998743
2012-10-25,0.005204224344998743,0.0016254270323685833,0.0029910856826463454,0.03299998999999998,-0.2099999999999973,1710.75,1701.38,1718.0,1701.38,-0.0002630771269612455
2012-10-26,-0.0002630771269612455,0.0002997901491425343,-0.0007292268041415646,0.018000009999999955,-0.3100000000000023,1710.3,1710.74,1718.79,1700.98,0.0020443335293726167
2012-11-01,0.0020443335293726167,-0.00026231146513963155,0.01102306259574186,-0.11800003000000014,-1.1199999999999974,1713.8,1720.7,1727.01,1713.3,-0.021468151684707205
2012-11-02,-0.021468151684707205,0.006797834942465946,-0.009423707658092246,0.03600001000000019,0.8999999999999986,1677.4,1713.6,1716.87,1674.85,0.02269274874126414
2012-11-06,0.02269274874126414,0.00024812972349187707,0.009983935685546228,-0.051000000000000156,-0.010000000000001563,1715.9,1684.87,1720.91,1683.4,0.0008097425868943145
2012-11-07,0.0008097425868943145,0.0018094841711882614,-0.023990494932418175,0.0720000300000001,1.5,1717.29,1715.69,1731.84,1703.33,0.008044237146316116
2012-11-08,0.008044237146316116,0.0004209171103050004,-0.01227991939441856,-0.10699999999999998,-0.5899899999999967,1731.16,1717.49,1735.14,1712.92,-0.00026575309383234877
2012-11-09,-0.00026575309383234877,0.002879762710473119,0.0016972760624259981,-0.026000020000000124,0.11998999999999782,1730.7,1731.12,1738.8,1727.36,-0.00259190406954201
2012-11-14,-0.00259190406954201,0.00037018299802062094,-0.01781178503129929,-0.02299999999999991,-0.6899999999999977,1726.22,1724.67,1734.0,1720.95,-0.006153686777963044
2012-11-15,-0.006153686777963044,0.0002713804647394426,-0.001594790689528524,-0.006000039999999984,0.0700099999999999,1715.63,1726.24,1727.95,1705.09,-0.001359024744521437
2012-11-16,-0.001359024744521437,0.002205317060967192,0.0048282386725694085,0.006000039999999984,-1.5800100000000015,1713.3,1715.44,1717.42,1706.07,0.007819693630155434
2012-11-20,0.007819693630155434,-0.003698821828350305,0.0203305045456993,0.018000009999999955,-1.33,1726.75,1731.24,1735.65,1722.0,0.0010939431951137782
2012-11-21,0.0010939431951137782,-0.0003088535996729262,0.002317514819985913,0.05499994000000008,0.23000000000000043,1728.64,1726.7,1731.99,1719.93,0.007584089094443165
2012-11-27,0.007584089094443165,-0.006570244419530105,0.0056703270600879496,-0.001999969999999962,0.6099999999999994,1741.8,1748.31,1751.82,1740.2,-0.012850617130599496
2012-11-28,-0.012850617130599496,-0.0008212122050684305,0.007825250780979355,-0.026999949999999995,-0.41000000000000014,1719.56,1741.92,1743.11,1706.12,0.0035643211254936065
2012-11-29,0.0035643211254936065,-0.0016444503518922749,0.004260626145993355,-0.006000039999999984,-0.4499999999999993,1725.7,1719.4,1728.71,1718.27,-0.006452948008877719
2012-11-30,-0.006452948008877719,-0.0006360807662843731,0.00016242192307947768,-0.013000020000000001,0.8099999999999987,1714.6,1725.7,1731.7,1708.4,-0.010141064077169817
2012-12-04,-0.010141064077169817,-0.0063706042223847115,-0.006467791733163026,0.0019999799999999013,1.2500000000000018,1697.3,1715.49,1718.19,1691.46,-0.002170503252646768
2012-12-05,-0.002170503252646768,0.0016309328785461417,0.0015836215685260085,-0.016999959999999925,-0.6599900000000005,1693.62,1697.3,1706.91,1685.02,0.003518795571158324
2012-12-06,0.003518795571158324,0.006048808684745292,0.0033011980873050694,-0.014000060000000092,0.11998999999999782,1699.59,1693.8,1703.26,1686.12,0.002614856806153236
2012-12-07,0.002614856806153236,0.0018672282073589682,0.002916658435379544,-0.004999989999999954,-0.6799999999999979,1704.04,1699.75,1705.5,1683.25,0.0034329869623968092
2012-12-11,0.0034329869623968092,-0.004324829603992437,0.00686602062722274,0.032000059999999886,-0.33000000000000007,1709.9,1712.8,1714.4,1705.04,0.000917761078280881
2012-12-12,0.000917761078280881,-0.003077387402004098,0.0004481290686690232,0.037999990000000095,0.379999999999999,1711.47,1709.9,1723.3,1707.48,-0.008490664098601879
2012-12-13,-0.008490664098601879,0.0014147727142752205,-0.00634146925043068,0.04600000000000004,0.6099999999999994,1697.0,1711.24,1711.8,1689.62,-0.0008489165034541449
2012-12-14,-0.0008489165034541449,-0.004363424431934878,-0.0041439789908631845,0.029999969999999987,0.4400000000000013,1695.56,1696.79,1700.47,1693.7,-0.014656651147194976
2012-12-18,-0.014656651147194976,-0.002780942908007664,0.02322181561720446,0.041000009999999865,-1.4299999999999997,1670.89,1697.81,1703.1,1661.0,-0.0022708286295920867
2012-12-19,-0.0022708286295920867,-0.001134730434186768,-0.007618159372240999,0.047999980000000164,1.7899999999999991,1667.1,1670.95,1676.72,1663.3,-0.011905513126186847
2012-12-20,-0.011905513126186847,-0.00010092726937241804,0.005473186088517688,-0.013999940000000155,0.3100000000000023,1647.37,1666.97,1671.9,1636.0,0.005750203481779447
2012-12-21,0.005750203481779447,0.004481433499953276,-0.009423002107227981,-0.007000090000000014,0.16999999999999815,1656.87,1647.8,1659.71,1635.4,0.004149820900087696
2012-12-27,0.004149820900087696,3.7679685002246545e-05,-0.008461386390440953,-0.050999999999999934,1.629999999999999,1663.76,1658.9,1665.43,1652.91,-0.004922660459635601
2012-12-28,-0.004922660459635601,0.0007281949875447258,-0.0111115011894783,-0.014999980000000024,3.25,1655.59,1663.83,1666.3,1653.4,0.0049467020997575285
2013-01-03,0.0049467020997575285,0.00879675796318789,0.03979838944937386,0.10100007,-8.159999999999998,1663.8,1686.35,1689.94,1660.6,-0.005007105351886804
2013-01-04,-0.005007105351886804,0.0014544914642072764,0.004853316610966446,0.07599997000000003,-0.7300000000000004,1655.49,1663.59,1664.18,1626.18,0.0021360567116852714
2013-01-08,0.0021360567116852714,-0.0019148994933945022,-0.00637567917234329,-0.00999999000000007,-0.21000000000000085,1659.03,1646.6,1662.54,1646.2,-0.000898518710742857
2013-01-09,-0.000898518710742857,0.002635145898462593,0.0026523487451191913,-0.03700006,0.19000000000000128,1657.54,1659.02,1665.9,1651.7,0.010359179646145203
2013-01-10,0.010359179646145203,-0.010218748268440075,0.007568716794297316,-0.003999949999999863,-0.3200000000000003,1674.8,1657.63,1678.83,1653.7,-0.00731712774189779
2013-01-11,-0.00731712774189779,-0.0021970994582247907,-4.755160198840902e-05,0.0390000399999999,-0.13000000000000078,1662.59,1675.08,1677.0,1653.61,0.009928951598863294
2013-01-15,0.009928951598863294,0.0027111512633972144,0.00019698477507238072,-0.050999999999999934,0.19000000000000128,1679.18,1667.54,1685.21,1666.2,0.00042868881421489677
2013-01-16,0.00042868881421489677,0.0003133165839033023,0.0001969459797129973,-0.012000079999999969,-0.13000000000000078,1679.9,1678.94,1684.85,1673.8,0.004276810795760429
2013-01-17,0.004276810795760429,-0.0019441471633802104,0.005627103422306787,-0.016999960000000147,0.15000000000000036,1687.1,1679.57,1697.5,1667.0,-0.0018985469956656982
2013-01-18,-0.0018985469956656982,0.004847052104811868,0.0033974659565910057,0.06499993000000015,-1.1099999999999994,1683.9,1687.35,1695.3,1683.6,0.0008785260323805302
2013-01-23,0.0008785260323805302,-0.0014503991139482853,0.005924621210196589,-0.04099989000000015,0.0,1685.38,1685.43,1686.1,1665.28,-0.010551622321393169
2013-01-24,-0.010551622321393169,0.0003627970440559415,6.689791044299383e-06,-0.01500009999999996,0.22999999999999865,1667.69,1667.8,1672.36,1656.25,-0.005736912277893603
2013-01-25,-0.005736912277893603,-0.0025172684037734995,0.0054306987208722545,0.02400005000000016,0.20000000000000107,1658.15,1667.8,1672.36,1656.25,0.0031010577471320038
2013-01-29,0.0031010577471320038,-0.0023099337377662688,0.0032416661840141514,0.11300002999999981,0.41999999999999993,1663.3,1655.75,1666.01,1654.3,0.008006102698780451
2013-01-30,0.008006102698780451,-0.0035632257789361263,-0.003907241332048655,0.03399992000000007,1.0099999999999998,1676.67,1663.2,1684.05,1662.6,-0.007976042427935124
2013-01-31,-0.007976042427935124,-0.000933824710735462,-0.0025666081881304615,-0.0069999700000000775,-0.040000000000000924,1663.35,1676.6,1680.8,1658.13,0.0019879826727932023
2013-02-01,0.0019879826727932023,-0.0010357982888023812,0.010002474404177631,-0.0069999699999998555,-1.379999999999999,1666.66,1663.2,1682.1,1659.8,0.0035696355673517245
2013-02-05,0.0035696355673517245,0.004577186406618724,-0.0012431972928288852,-0.027999990000000086,0.8200000000000003,1672.62,1674.3,1685.3,1666.87,0.0027464015543287607
2013-02-06,0.0027464015543287607,0.002926972298623815,0.0005490489353745546,0.04800009000000016,-0.3100000000000005,1677.22,1672.8,1679.7,1668.56,-0.003787227130569742
2013-02-07,-0.003787227130569742,0.005890720104020314,-0.001807043989846203,-0.041000120000000084,0.08999999999999986,1670.88,1677.6,1683.3,1663.33,-0.0022648437772533098
2013-02-08,-0.0022648437772533098,0.0006731572574968279,0.005641968905585326,-0.0050000000000001155,-0.4800000000000004,1667.1,1670.9,1673.7,1665.26,-0.009583293666741603
2013-02-12,-0.009583293666741603,-0.0017461588950869137,0.000987699924897772,0.0050000000000001155,-0.379999999999999,1651.2,1647.85,1653.4,1639.46,-0.005386331046086471
2013-02-13,-0.005386331046086471,-0.00018726942506838267,0.000592152029303837,0.014999980000000024,0.33999999999999986,1642.33,1650.8,1653.8,1640.3,-0.00453432485979028
2013-02-14,-0.00453432485979028,0.004571820929918673,0.0006904011504762424,0.04900015000000013,-0.3200000000000003,1634.9,1642.5,1650.0,1632.7,-0.015571088890092889
2013-02-15,-0.015571088890092889,0.0015151706223381963,-0.0010456502891147328,-0.030000090000000146,-0.1999999999999993,1609.64,1634.7,1636.2,1598.18,-0.028616861374576957
2013-02-20,-0.028616861374576957,0.006050164141218468,-0.005171958991278839,0.030000090000000146,2.219999999999999,1564.23,1604.9,1609.6,1558.7,0.007686638515799573
2013-02-21,0.007686638515799573,0.004823734204160966,-0.0063230670101523416,-0.018000130000000336,0.5400000000000009,1576.3,1564.15,1584.9,1554.8,0.003097399459385102
2013-02-22,0.003097399459385102,0.0002577588496132443,0.00873425874497273,-0.03600000999999975,-1.0500000000000007,1581.19,1576.0,1587.3,1570.09,0.02012883617355305
2013-02-26,0.02012883617355305,0.004750486430162815,-0.012388375688368996,-0.10899997000000017,2.700000000000001,1613.34,1592.95,1620.23,1584.61,-0.01039887999642549
2013-02-27,-0.01039887999642549,-0.003278851914734249,0.012645666418416045,0.02100003000000017,-2.1400000000000006,1596.65,1613.57,1614.8,1592.2,-0.01078668087215059
2013-02-28,-0.01078668087215059,0.004243331079225956,-0.0008644953634581831,0.013999939999999933,0.7799999999999994,1579.52,1597.05,1603.0,1574.8,-0.0024213854288589656
2013-03-01,-0.0024213854288589656,0.004431951343743397,0.0023212270716333073,-0.01899994000000005,-0.15000000000000036,1575.7,1579.55,1587.3,1565.11,-0.0003618094319388378
2013-03-05,-0.0003618094319388378,-0.0027493934594189943,0.01412062089027738,-0.002000089999999899,-1.879999999999999,1575.13,1573.75,1586.5,1571.7,0.005375557068045479
2013-03-06,0.005375557068045479,0.004521539676123829,0.0010839757653689358,0.019000049999999824,0.049999999999998934,1583.62,1575.5,1585.0,1567.6,-0.0032193314018010627
2013-03-07,-0.0032193314018010627,-0.004594635529184975,0.001814811952149328,0.04100001000000009,-0.46999999999999886,1578.53,1583.3,1585.5,1574.8,-0.00014571579743416323
2013-03-08,-0.00014571579743416323,0.007464668682071644,0.004471100410919991,0.05599999000000011,-0.47000000000000064,1578.3,1578.77,1583.9,1561.7,0.008856314036288606
2013-03-12,0.008856314036288606,-0.0013552761028946317,0.0008377206756059535,0.06600011000000006,-0.3200000000000003,1592.34,1581.29,1598.5,1579.8,-0.0026977839836613985
2013-03-13,-0.0026977839836613985,0.003686406185927755,0.0013131640123256268,-0.04200006000000034,-0.4399999999999995,1588.05,1592.8,1599.5,1585.89,0.0012963477537247582
2013-03-14,0.0012963477537247582,-0.0034200462352035835,0.0055873772173025285,0.003999950000000307,-0.5299999999999994,1590.11,1587.64,1593.5,1577.05,0.0013135114432547257
2013-03-15,0.0013135114432547257,-0.004185197808917735,-0.0016197549581095975,0.013999939999999711,0.0,1592.2,1589.9,1599.0,1588.4,0.012222450671541698
2013-03-19,0.012222450671541698,0.008810949588128275,-0.007951049272889121,-0.08199989999999979,3.09,1611.78,1603.89,1615.9,1600.29,-0.0031256530746240057
